lsat,ugpa,zfygpa,race
40.0,3.5,0.57,white
35.0,2.9,0.77,white
45.0,3.1,2.39,white
31.0,2.6,-0.16,black
44.0,3.7,1.25,white
31.0,3.5,1.47,white
33.5,3.5,-0.54,white
28.0,2.7,-0.43,black
27.0,2.3,-2.0,white
17.0,3.3,-0.44,black
35.0,3.0,1.74,white
31.0,2.7,0.19,white
30.0,3.6,0.36,black
39.0,3.8,0.38,white
37.0,3.4,0.91,white
35.0,3.3,1.23,white
41.0,2.5,-0.58,black
20.0,3.2,0.27,white
34.0,3.0,-0.75,white
36.0,3.7,0.17,white
42.0,3.6,1.48,white
31.0,3.8,0.14,white
45.0,3.8,0.31,white
38.0,3.6,0.54,white
41.0,3.7,-0.02,white
40.0,3.4,1.37,white
34.0,2.7,-0.46,black
36.0,3.3,0.06,white
39.0,3.6,1.63,white
41.0,3.4,1.26,white
40.0,3.6,-0.45,white
33.0,3.5,0.34,white
34.0,3.5,-0.38,white
30.0,2.8,-0.58,white
42.0,3.3,0.05,white
33.0,2.4,-0.34,white
38.0,3.2,-0.59,white
39.0,2.9,0.08,white
32.0,3.4,0.22,white
31.0,3.1,-0.13,white
44.0,2.7,-0.17,white
30.0,3.4,0.55,white
34.0,2.9,-1.28,white
35.0,3.3,0.22,white
41.0,2.8,0.36,white
42.0,2.6,-1.78,black
35.0,3.6,0.53,white
34.0,2.6,-1.26,white
45.0,3.9,-0.61,white
26.0,2.9,-1.31,black
42.0,3.6,-0.33,white
41.0,3.9,1.6,white
39.0,3.8,0.39,white
35.0,2.7,1.26,white
44.0,3.7,-0.63,white
32.5,2.5,0.39,white
40.0,3.3,1.62,white
37.0,2.9,-0.03,white
33.0,3.4,-2.26,white
31.0,3.1,0.01,white
39.0,3.2,0.71,white
46.0,3.9,-0.94,white
40.0,3.0,0.47,white
45.0,3.2,-1.18,white
38.0,2.9,0.54,white
39.0,3.5,-0.44,white
46.0,3.7,0.21,white
30.5,2.6,-1.03,white
43.0,3.3,-0.99,white
37.0,2.8,-2.04,white
41.0,2.4,2.18,white
37.0,3.3,-0.32,white
41.0,3.6,-1.02,white
25.0,3.1,-1.85,black
36.0,3.0,0.36,white
24.0,3.0,-2.14,black
42.0,3.1,0.99,white
36.5,2.6,-0.58,white
37.0,3.7,-0.18,white
35.0,3.6,0.68,white
38.0,3.4,1.46,white
38.0,4.0,-0.48,white
42.0,3.7,0.86,white
42.0,3.5,-0.91,white
47.0,2.5,0.44,white
41.0,3.8,-1.15,white
40.0,2.9,0.89,white
35.0,2.2,-0.65,white
24.0,2.8,-1.1,black
44.0,3.6,-0.46,white
38.0,3.0,0.73,white
31.0,3.4,0.49,white
37.0,3.0,1.06,white
35.0,3.4,-0.58,white
27.0,3.1,-0.82,white
33.0,2.6,0.99,white
33.0,3.2,-0.8,white
41.0,2.8,1.43,white
48.0,3.3,-0.19,white
44.0,3.6,1.38,white
32.0,3.2,1.01,white
38.0,3.6,0.5,white
30.0,2.8,-0.07,black
34.0,3.5,0.68,white
39.0,3.7,1.15,white
41.0,3.9,2.39,white
27.0,3.0,-0.94,white
40.0,3.7,1.45,white
46.0,3.1,1.92,white
30.0,3.2,-1.38,white
32.5,2.8,0.08,white
45.0,3.7,0.2,white
31.3,2.8,2.63,white
31.0,2.9,0.3,white
37.0,2.2,1.0,black
39.0,3.7,0.8,white
44.0,3.1,-0.67,white
34.0,2.8,-0.79,white
30.5,3.6,-1.06,white
36.0,2.7,-1.17,black
35.0,3.3,0.8,white
46.0,3.4,1.93,white
39.0,3.1,-0.68,white
30.0,3.2,-0.97,white
40.0,3.8,1.52,white
44.0,3.2,0.08,white
33.5,3.5,0.5,white
40.0,2.9,0.49,white
41.0,3.7,-0.18,white
34.0,3.6,0.27,white
41.0,3.8,0.04,white
36.0,3.5,-1.45,white
39.0,3.4,0.34,white
42.0,3.6,0.07,white
39.0,3.4,-0.2,white
42.0,3.4,2.18,white
25.0,2.8,0.1,white
37.0,3.7,-0.39,white
39.0,3.3,0.87,white
33.0,3.5,-0.86,white
46.0,3.6,0.72,white
48.0,3.2,0.76,white
37.0,3.3,0.65,white
42.0,3.8,0.66,white
35.0,3.6,-1.19,white
30.0,2.3,-0.93,black
36.0,2.9,0.13,white
34.5,2.7,-1.34,white
34.0,3.0,0.74,white
39.0,3.4,0.75,white
38.0,3.3,-0.05,white
33.0,3.2,1.2,white
40.0,3.2,1.97,white
45.0,3.9,1.02,white
42.0,3.8,1.07,white
42.0,3.7,-2.56,white
40.0,2.4,0.61,white
47.0,3.4,0.59,white
36.0,3.2,-1.78,white
41.0,3.8,-0.08,white
34.0,3.9,0.89,white
31.0,2.8,0.36,white
37.5,2.7,-0.28,white
42.0,3.1,0.68,white
35.0,3.8,-0.07,white
32.0,3.2,-0.24,white
43.0,3.5,-1.52,white
33.0,2.7,-0.8,white
31.5,3.3,-1.62,white
33.0,3.5,-0.05,white
34.0,3.0,-1.97,white
40.0,2.5,-2.3,white
39.0,3.6,1.14,white
22.5,3.4,-2.33,black
32.0,3.0,-0.53,white
35.0,3.2,0.11,white
30.5,2.8,-0.76,white
36.0,3.7,0.33,white
31.0,3.6,-0.21,white
41.0,3.3,0.24,white
36.0,3.3,0.72,white
41.0,2.6,0.48,white
39.5,4.0,0.9,white
45.0,3.9,0.05,white
39.0,3.6,2.62,white
32.0,2.5,-0.21,white
36.0,3.4,1.45,white
43.5,3.0,0.18,white
37.0,3.3,0.23,white
36.0,2.9,0.21,white
32.5,3.5,1.11,white
33.0,3.0,1.27,white
21.0,3.1,0.59,black
40.5,3.4,-1.17,white
37.0,3.2,-0.17,white
36.0,2.8,-0.73,white
36.0,3.4,1.1,white
31.0,3.5,-0.41,white
38.0,3.1,0.51,white
35.0,3.4,-0.38,white
37.0,2.7,0.21,white
38.0,3.5,0.16,white
36.0,3.2,-2.15,white
34.0,3.2,0.11,white
34.0,3.5,-0.16,white
37.0,3.9,-0.72,white
42.0,3.8,0.49,white
32.0,3.5,1.38,white
36.0,3.2,1.16,white
31.5,3.6,0.5,white
43.0,3.3,0.14,white
42.0,3.1,-0.29,white
33.0,3.7,-0.38,white
36.0,3.2,-0.48,white
29.5,3.0,0.22,white
39.0,3.8,0.61,white
38.0,3.2,1.8,white
33.0,3.4,-0.07,white
30.0,3.3,1.2,white
40.0,3.2,1.01,white
42.0,3.5,1.56,white
46.0,2.5,-0.27,white
29.0,2.9,-1.49,black
45.0,2.9,1.42,white
26.0,2.8,-0.29,black
42.0,3.3,0.81,white
37.0,3.6,-0.4,white
33.0,3.2,0.89,white
36.0,2.7,-1.11,white
40.0,3.2,-0.28,white
28.5,3.4,-0.44,white
24.0,3.0,0.35,black
37.0,3.7,0.62,white
34.0,2.7,-0.65,black
28.5,3.1,-0.36,white
40.0,2.2,1.04,white
35.0,3.0,0.22,white
35.0,2.6,0.02,white
42.0,3.1,0.96,white
36.0,3.2,-0.96,white
43.0,3.4,-0.7,white
33.0,2.8,0.46,white
37.0,3.6,0.79,white
37.0,3.3,-1.34,white
43.0,3.1,0.68,white
31.0,3.0,-0.04,white
31.0,2.2,-0.48,black
36.0,3.7,0.43,white
22.7,3.1,-0.46,white
38.0,3.7,0.4,white
39.0,3.2,0.56,white
37.0,3.4,-0.07,white
24.0,2.7,1.39,white
38.0,3.3,0.74,white
45.0,3.5,1.31,white
40.0,3.2,0.32,white
40.0,3.3,0.23,white
48.0,3.1,-0.91,white
33.0,3.3,0.51,white
39.0,3.6,-1.38,white
41.0,3.5,0.37,white
42.0,3.5,-1.12,white
32.0,3.0,0.6,white
38.0,3.0,0.67,white
28.0,3.1,-1.58,black
29.0,3.5,-1.21,white
34.0,3.3,0.35,white
23.0,2.7,-2.15,black
40.0,4.0,0.86,white
35.0,3.1,-0.38,white
32.0,3.1,-1.39,black
44.0,3.8,0.21,white
42.0,3.5,-0.71,white
44.0,4.0,1.57,white
37.0,3.5,-1.02,white
29.5,3.4,-1.44,white
33.0,3.0,0.56,white
33.0,3.5,1.52,white
31.0,3.2,0.73,white
31.5,3.0,-1.46,white
31.0,3.8,-0.46,white
33.0,3.1,0.61,white
42.0,3.7,0.62,white
29.0,3.5,0.73,white
36.0,2.9,0.63,white
30.0,2.9,-0.43,white
36.0,3.4,0.36,white
42.0,3.8,-0.92,white
43.0,3.2,0.95,white
31.0,3.1,-0.08,white
33.0,3.7,1.12,white
36.0,3.6,-0.76,white
35.0,3.9,-0.23,white
35.0,2.8,-0.77,black
39.0,3.5,-0.71,white
40.0,3.0,-0.25,white
26.0,2.7,-1.94,black
33.0,3.5,-0.22,white
36.0,3.1,-0.19,white
44.0,3.8,1.21,white
30.0,3.0,-0.33,white
40.0,3.6,1.05,white
34.0,4.0,-1.36,white
41.0,2.8,0.25,white
40.0,3.3,0.72,white
19.5,2.7,-1.12,black
40.0,2.6,0.73,white
42.0,4.0,1.66,white
39.0,3.4,0.42,white
33.0,3.2,0.87,white
36.0,3.8,-1.09,white
36.3,3.6,0.38,white
48.0,3.4,0.14,white
33.0,3.2,0.68,white
31.0,3.8,-0.23,white
34.0,3.1,-0.26,white
41.0,3.7,-0.31,white
42.0,3.0,-1.83,white
34.0,3.5,1.07,white
41.0,2.4,0.83,white
35.0,3.5,0.73,white
34.0,2.8,-1.47,white
45.0,3.9,1.08,white
32.0,2.4,-0.79,white
30.5,3.1,-0.53,white
42.0,3.2,0.06,white
30.5,3.6,1.02,white
32.0,2.6,-1.2,black
44.0,3.8,0.6,white
27.0,3.0,-0.64,white
42.0,3.1,-0.45,white
37.0,2.9,-0.55,white
39.0,3.3,0.91,white
36.0,2.9,0.45,white
37.5,2.8,0.07,white
29.0,3.1,-2.08,white
42.0,3.4,-0.21,white
35.0,3.6,1.33,white
42.0,3.2,-1.21,white
28.0,3.0,0.5,white
46.0,3.3,-0.76,white
34.0,3.5,-0.95,black
35.0,3.2,-0.63,white
43.0,3.6,-1.31,white
32.5,3.0,-0.28,white
46.0,3.6,-0.14,white
32.5,2.6,0.49,white
34.0,3.9,0.55,white
40.0,3.0,-0.17,white
35.0,3.6,-0.95,white
37.0,3.2,-0.59,white
35.0,3.2,1.23,white
31.0,2.4,-0.72,white
32.0,4.0,-0.31,white
38.0,3.3,-0.37,white
36.0,3.2,0.29,white
39.0,2.9,-0.43,white
36.0,3.9,0.61,white
41.0,3.6,0.3,white
33.0,3.0,0.07,white
23.0,2.8,-0.58,white
41.0,2.9,-0.59,white
36.0,3.0,-0.76,white
34.0,3.1,0.2,white
32.0,3.1,0.76,white
32.0,2.9,1.18,white
34.0,3.1,-0.69,white
41.0,3.3,1.18,white
34.0,3.4,0.17,white
37.0,2.8,1.21,white
34.0,2.9,-0.61,white
32.0,3.8,1.27,white
33.5,3.1,-1.41,white
48.0,3.7,0.69,white
45.0,3.1,0.12,white
40.0,3.1,-1.58,white
31.0,3.7,-0.54,white
38.0,3.4,-1.55,white
41.0,3.3,0.32,white
35.0,3.2,0.29,white
45.0,3.2,0.31,white
35.5,3.5,-0.29,white
34.0,2.7,-1.92,white
37.0,3.1,-0.07,white
43.0,3.2,2.21,white
36.5,3.2,1.23,white
39.0,3.2,0.49,white
42.0,3.1,-1.49,white
36.0,3.0,0.61,white
34.0,3.6,0.9,white
27.0,3.7,-1.87,white
46.0,3.6,0.8,white
38.0,3.8,0.74,white
39.0,2.5,1.61,white
36.0,2.7,-0.11,white
37.0,3.5,1.95,white
36.0,3.2,1.4,white
35.0,2.9,-1.62,white
28.0,3.6,-1.36,black
38.0,2.7,-0.07,white
42.0,3.0,-0.14,white
34.0,3.1,-0.46,white
35.0,3.4,-0.2,white
37.0,3.1,0.14,white
39.0,3.8,0.94,white
32.5,3.7,0.23,white
35.0,3.2,0.1,white
46.0,3.5,0.0,white
33.0,2.6,0.1,white
32.0,3.9,-0.88,white
43.0,3.2,0.26,white
42.0,3.3,-0.06,white
42.0,3.1,0.63,white
30.0,2.7,-0.55,white
35.0,2.4,-0.88,white
33.0,3.3,-0.89,white
33.0,3.1,-0.17,white
33.0,3.4,0.76,white
35.5,3.1,-0.61,white
29.0,3.2,-0.43,white
33.0,3.3,-0.54,white
38.0,3.3,-0.83,white
27.3,3.0,0.37,white
45.0,3.9,1.85,white
48.0,3.4,1.38,white
38.0,3.2,-0.98,white
36.0,3.1,-0.64,black
26.5,2.6,0.98,white
30.0,3.2,0.24,white
39.0,3.7,1.21,white
30.0,3.0,0.68,white
41.0,3.9,0.8,white
31.0,3.8,0.53,white
36.0,3.1,0.49,white
28.0,2.3,-1.18,black
39.0,4.0,1.59,white
37.5,3.0,-0.46,white
27.0,3.2,-0.94,white
26.0,2.9,-2.09,white
36.5,3.1,-0.56,white
38.0,3.4,0.65,white
34.0,2.6,0.27,white
35.0,3.1,1.01,white
37.0,3.3,-0.21,white
42.0,3.2,0.82,white
42.0,3.7,-0.97,white
37.0,2.9,1.51,white
42.0,3.6,1.37,white
46.0,3.5,1.53,white
25.0,2.8,0.16,black
42.0,3.5,0.88,white
35.0,3.3,0.91,white
27.0,2.3,-1.01,white
31.0,3.4,0.02,white
39.0,2.7,-0.22,black
41.5,2.4,1.67,white
38.0,3.3,0.44,white
36.5,3.0,0.67,white
44.0,3.4,0.93,white
44.0,3.8,-1.53,white
34.0,3.3,-0.32,white
35.0,3.3,-1.52,white
31.0,3.0,0.33,white
30.0,3.0,-0.89,white
36.0,2.9,0.27,white
38.0,3.9,-0.35,white
36.0,3.4,-0.03,white
42.0,3.4,1.11,white
35.0,3.1,-0.53,white
33.5,2.6,0.19,white
42.0,3.6,1.14,white
37.5,2.8,-0.82,white
33.0,3.2,-1.22,white
29.0,3.8,-0.24,white
34.0,3.5,-0.42,white
45.0,3.8,-0.29,white
36.0,3.8,0.65,white
28.0,3.0,-1.2,black
31.5,2.9,-0.25,white
17.0,3.1,-2.75,black
37.0,2.5,1.52,white
24.5,2.8,-0.68,white
39.0,3.7,1.09,white
42.0,3.9,2.11,white
35.0,3.3,0.23,white
35.0,3.0,0.31,white
19.5,3.0,-1.51,black
39.0,2.7,-0.21,white
34.0,2.7,1.19,white
41.0,3.6,-0.29,white
48.0,3.7,-0.27,white
41.0,3.0,-0.24,white
29.0,3.0,-0.44,white
37.0,3.3,-1.81,white
39.0,2.5,-1.08,white
33.5,2.6,1.6,white
28.5,2.2,-0.31,black
40.0,2.7,0.46,white
28.0,3.0,0.43,black
35.0,3.7,0.72,white
42.0,3.4,1.13,white
32.5,2.9,-0.55,white
34.0,3.6,1.23,white
20.3,2.4,-0.25,black
38.0,2.8,-1.39,white
42.0,3.7,-0.73,black
44.0,3.1,-0.79,white
39.0,3.6,1.3,white
37.0,3.6,-0.84,black
26.0,2.3,0.45,white
36.0,3.6,-0.92,white
31.0,3.2,-0.63,white
40.0,3.0,-0.07,white
30.5,3.3,-1.52,white
40.0,3.7,-0.7,white
45.0,3.5,1.82,white
32.0,3.0,0.07,white
30.0,3.9,-0.15,white
40.0,3.4,-0.76,white
31.0,3.0,0.83,white
44.0,3.6,0.17,white
29.3,2.9,1.3,white
36.0,2.1,-0.13,white
38.0,3.3,-0.43,white
44.0,3.5,1.07,white
37.0,3.3,-0.07,white
39.0,3.3,0.15,white
35.0,3.3,0.88,white
35.0,4.0,0.89,white
45.0,2.9,1.32,white
37.0,3.6,0.87,white
40.0,2.1,0.48,white
48.0,3.7,0.26,white
37.0,3.2,-0.87,white
24.0,3.0,-1.04,white
32.0,2.8,0.71,white
39.0,3.6,1.22,white
36.0,3.5,-0.87,white
34.0,3.2,-0.44,white
39.5,3.2,1.49,white
27.5,3.0,-0.7,white
35.0,3.5,0.81,white
33.0,2.8,0.67,white
34.0,3.3,-0.07,white
20.0,2.4,0.89,black
40.0,2.7,-0.12,white
40.0,3.3,1.7,white
31.0,3.6,-0.3,white
33.0,3.3,-0.53,white
32.5,3.3,0.6,white
39.0,3.3,0.49,white
35.3,3.4,-0.11,white
41.0,3.8,1.89,white
36.0,3.3,0.71,white
30.0,2.9,0.32,white
28.5,3.0,0.25,white
39.0,3.6,-0.98,white
35.0,3.9,0.8,white
31.0,3.3,0.85,white
42.0,3.7,0.14,white
35.0,3.1,-0.81,white
30.0,2.7,0.92,white
32.0,3.8,-0.39,white
46.0,3.0,-1.66,white
43.0,3.5,0.85,white
43.0,3.3,0.48,white
38.0,3.1,-0.62,white
39.0,3.5,0.58,white
42.0,3.4,-0.83,white
36.0,2.6,-0.13,white
34.5,3.7,-0.23,white
33.0,2.9,1.21,white
40.0,3.1,0.4,white
35.0,3.0,-0.95,white
26.0,2.6,0.23,black
43.0,3.4,0.57,white
28.5,3.3,-1.62,white
39.0,2.8,-0.42,white
42.0,3.6,-0.11,white
36.0,2.7,-0.07,white
38.0,3.2,-0.29,white
40.0,3.6,1.24,white
41.0,2.8,0.33,white
44.0,3.3,-0.69,white
36.0,3.5,-0.01,white
34.5,3.4,1.33,white
33.0,3.0,-1.05,white
38.0,3.2,0.99,white
45.0,3.1,0.92,white
35.0,3.7,-0.25,white
48.0,2.0,1.04,white
41.0,3.3,0.35,white
31.0,2.9,-0.84,white
40.0,3.6,-0.41,white
34.0,2.4,0.34,white
47.0,3.2,-0.77,white
43.0,3.4,-0.86,white
33.5,3.2,0.87,white
42.0,3.7,0.46,white
33.0,3.0,-0.26,white
35.0,3.0,0.05,white
42.0,3.4,-0.11,white
39.0,3.4,-1.28,white
42.0,3.3,0.94,white
41.0,3.4,-0.23,white
37.0,3.5,-1.17,white
44.0,3.4,0.97,white
34.0,3.5,1.34,white
33.0,3.0,-0.49,white
30.0,3.2,-0.78,white
39.0,2.3,-0.88,black
36.0,2.6,-1.1,white
48.0,3.8,-0.26,white
31.0,3.3,0.04,white
41.0,2.8,-1.14,white
32.0,3.6,1.75,white
31.0,3.3,-0.59,black
30.0,3.3,0.48,white
48.0,3.8,1.37,white
39.0,3.7,-0.03,white
48.0,3.8,0.86,white
38.0,3.1,-1.69,white
44.0,2.8,-0.07,white
38.0,3.7,0.52,white
32.0,2.5,-0.86,white
48.0,3.8,-0.37,white
29.0,3.5,0.99,white
37.0,2.8,0.71,white
44.0,3.5,1.7,white
33.0,2.9,1.27,white
34.0,3.4,1.17,white
39.0,2.6,0.68,white
40.0,3.2,-0.58,white
42.0,3.3,1.02,white
38.0,3.3,-0.37,white
32.0,2.6,-1.1,white
36.0,3.3,-1.06,white
28.0,2.9,-1.96,white
32.0,3.2,0.43,white
31.0,3.4,1.31,white
31.0,2.8,-0.39,white
37.0,3.6,-0.07,white
36.0,2.6,-1.07,white
35.5,3.4,-0.15,white
41.0,3.4,-0.38,white
38.0,3.6,1.66,white
40.0,3.0,0.92,white
29.0,3.3,-0.44,white
36.0,3.6,-0.85,white
46.0,3.4,-0.15,white
36.0,3.6,-0.81,white
37.0,3.5,2.48,white
42.0,3.3,-0.62,white
44.0,3.0,0.19,white
41.0,3.3,0.22,white
41.0,3.3,0.48,white
40.0,3.7,1.41,white
29.0,2.5,0.55,white
42.0,3.1,-0.69,white
42.0,2.8,-0.1,white
39.0,3.7,0.22,white
44.0,2.7,0.35,white
33.0,3.5,-1.47,black
39.0,2.9,0.04,white
34.0,3.4,-1.2,white
32.5,3.1,-0.36,white
37.0,4.0,0.79,white
33.0,3.2,0.21,white
40.0,3.3,-1.56,white
39.0,4.0,1.06,white
39.0,3.5,1.97,white
37.0,3.5,0.92,white
37.0,2.9,-0.18,white
36.5,3.0,0.02,white
41.0,3.5,-0.48,white
37.0,3.0,-0.51,white
41.0,3.2,0.74,white
43.0,3.3,0.21,white
38.0,3.6,1.6,white
36.0,2.9,-0.06,white
42.0,3.7,0.38,white
41.0,3.5,0.07,white
31.5,4.0,0.68,white
32.0,3.7,0.61,white
30.5,3.3,-0.52,white
48.0,3.9,1.08,white
33.0,3.0,-1.12,black
34.0,3.7,1.02,white
38.0,3.5,-0.34,white
40.0,2.8,0.12,white
44.0,3.6,-0.46,white
32.0,3.6,-0.24,white
43.0,3.1,-0.64,white
37.0,3.5,-1.63,black
39.0,3.5,-0.49,white
35.0,3.3,-0.73,white
44.0,3.4,0.01,white
43.0,3.7,0.48,white
37.0,2.8,0.68,white
35.0,2.8,1.34,white
36.0,3.7,-0.06,white
32.0,3.9,1.14,white
33.0,3.3,1.27,white
44.0,2.8,-2.16,white
39.0,2.4,0.87,white
41.0,3.8,-1.13,white
37.0,3.3,1.72,white
29.0,3.5,0.94,white
40.0,3.7,-1.76,white
42.0,3.4,-0.88,white
43.0,2.9,0.07,white
37.5,3.2,1.62,white
35.0,4.0,1.22,white
48.0,4.0,-0.63,white
36.0,3.1,-1.63,white
26.0,2.8,-2.02,black
29.5,2.8,0.24,white
36.0,2.8,-1.13,white
36.5,3.4,-1.43,white
34.0,3.8,-0.69,white
44.0,3.1,1.74,white
43.0,3.4,0.23,white
44.0,3.4,-1.45,white
30.0,4.0,0.94,white
34.0,3.5,0.48,white
41.0,2.6,-0.01,white
33.0,2.0,-2.49,white
33.0,3.9,-0.3,white
27.5,3.0,-1.12,white
26.5,3.0,0.08,white
41.0,2.8,1.7,white
33.0,3.5,0.32,white
39.0,3.8,-1.32,white
42.0,3.4,-1.26,white
35.0,3.8,-0.32,white
43.0,3.1,0.53,white
41.0,3.5,-0.28,white
36.0,3.7,-0.18,white
31.0,3.8,0.88,white
32.0,2.9,-0.98,white
31.0,3.4,-0.28,white
37.0,3.4,-0.94,black
28.0,3.1,-0.58,black
37.0,3.2,0.46,white
32.0,2.9,0.8,white
40.0,4.0,-0.78,white
35.0,3.1,0.39,white
33.0,3.4,-2.29,white
26.0,2.5,-1.24,black
36.0,3.0,-0.54,white
34.0,3.2,-0.24,white
37.0,3.7,-0.59,white
38.0,3.8,-2.16,white
43.0,3.0,0.83,white
31.0,2.2,0.05,black
32.0,3.1,0.49,white
26.0,2.3,-0.99,white
38.5,2.5,0.12,white
48.0,3.8,-0.03,white
28.0,3.6,-0.57,white
48.0,2.7,1.62,white
47.0,3.5,1.88,white
46.0,3.6,-0.07,white
47.0,3.9,-0.2,white
35.0,2.8,-0.4,white
33.5,2.8,-1.15,white
32.0,3.6,0.4,white
40.0,3.1,-1.5,white
36.0,4.0,0.88,white
34.0,2.3,-1.39,black
43.0,3.0,1.05,white
28.0,3.3,-1.11,black
44.0,2.4,-0.48,white
26.0,3.7,0.59,white
36.0,3.2,-0.15,white
39.0,2.7,0.01,white
37.0,2.8,0.42,white
43.0,3.9,1.36,white
36.0,3.2,-1.4,white
48.0,3.6,0.79,white
42.0,3.8,0.57,white
20.0,3.1,-0.77,black
37.0,3.1,0.26,white
41.0,3.3,-0.67,white
38.0,3.8,0.03,white
41.0,3.7,0.8,white
43.0,3.4,-0.6,white
30.0,3.7,-0.23,white
37.0,3.2,-0.51,white
40.0,3.8,1.75,white
43.0,3.6,-0.66,white
34.5,2.8,0.46,white
41.0,2.8,-0.42,white
48.0,3.5,-1.17,white
32.0,3.5,1.12,white
33.5,2.1,-0.36,white
41.0,3.4,1.9,white
40.0,2.9,-0.41,white
37.0,3.0,0.63,white
36.0,3.3,0.14,white
38.0,2.8,-0.61,white
41.0,3.9,1.05,white
27.7,3.1,1.37,white
40.0,3.5,0.93,white
29.0,2.9,-0.7,black
37.5,3.0,0.81,white
39.0,3.4,2.39,white
37.0,4.0,0.47,white
35.0,2.8,0.71,white
40.0,3.6,0.61,white
35.0,3.1,-0.46,white
32.5,2.3,-1.13,white
37.0,3.0,-0.7,white
25.0,3.3,-0.23,black
36.0,3.3,-0.29,white
37.0,2.7,-0.63,white
46.0,2.4,1.11,white
40.0,3.8,0.55,white
42.0,2.8,-0.35,white
40.0,3.5,2.43,white
42.0,2.7,1.45,white
48.0,3.8,0.99,white
37.0,2.9,0.93,white
40.0,3.4,1.32,white
38.0,3.0,0.96,white
28.0,2.3,-2.36,black
38.0,3.4,0.02,white
46.0,3.2,0.23,white
33.0,3.2,-0.03,white
37.0,3.1,-0.81,white
38.0,2.8,1.59,white
34.0,2.2,0.55,white
39.0,3.6,-0.27,white
47.0,3.2,1.92,white
40.0,3.8,0.3,white
32.0,3.5,0.96,white
37.0,3.5,-0.07,white
33.0,2.9,-1.02,white
36.0,3.6,0.33,white
44.0,2.4,0.09,white
34.0,3.6,0.52,white
41.0,4.0,0.45,white
29.0,2.2,-0.28,white
33.0,3.6,-0.03,white
36.0,3.7,0.7,white
30.0,3.3,-0.52,black
30.0,3.4,0.71,black
42.0,3.8,0.61,white
34.5,2.7,0.53,white
35.0,3.2,-0.9,white
39.0,2.9,0.26,white
19.5,2.9,0.11,white
26.0,2.5,0.4,black
39.0,2.4,-0.47,white
33.0,3.1,-0.71,white
39.0,4.0,1.16,white
32.0,3.4,-0.87,white
45.0,2.9,-1.01,white
28.0,2.2,-2.31,black
33.5,2.8,-0.17,white
39.0,3.4,-2.19,white
37.0,2.9,-1.51,white
34.0,3.7,1.63,white
42.0,3.3,-0.44,white
33.0,3.3,-0.69,white
42.0,4.0,0.11,white
42.0,3.9,0.56,white
39.0,3.0,-1.43,white
29.0,3.1,-0.46,black
39.0,3.7,0.27,white
40.0,3.4,-1.53,black
48.0,3.4,0.69,white
32.0,3.7,-0.14,white
46.0,3.7,1.44,white
41.0,3.3,1.37,white
33.0,3.2,-1.5,white
33.0,3.4,-0.2,white
26.5,3.6,1.54,white
32.0,3.4,0.24,white
33.0,3.4,0.53,white
32.0,3.5,-0.77,white
32.5,2.5,0.1,white
34.0,3.5,0.11,white
34.0,3.3,1.44,white
35.0,2.9,1.7,white
24.0,3.5,-0.08,white
37.0,2.6,-0.24,white
40.0,3.1,1.08,white
35.0,2.7,-1.07,black
42.0,3.2,0.99,white
35.0,3.5,-1.41,white
42.0,3.7,0.48,white
38.0,3.0,-0.69,white
35.0,3.6,1.59,white
39.0,4.0,-1.26,white
33.0,3.4,0.87,white
34.0,2.9,-1.17,white
37.0,3.4,-0.84,white
32.0,3.0,0.35,white
35.0,3.4,0.25,white
45.0,2.4,0.2,white
30.0,3.2,0.19,white
39.0,3.6,-0.49,white
26.5,3.4,-0.52,white
29.0,3.0,-3.03,black
35.0,2.8,-0.87,black
39.0,3.3,-0.79,white
41.0,3.2,-1.33,white
45.0,3.2,0.84,white
36.0,2.9,-0.81,white
33.0,3.6,0.0,white
39.0,3.2,-1.27,white
37.0,3.2,-0.52,white
41.0,3.9,0.61,white
44.0,3.7,0.22,white
35.0,3.6,0.92,white
46.0,3.2,1.12,white
42.0,3.4,0.15,white
43.0,2.9,0.09,white
28.5,3.6,-0.17,white
38.0,3.1,0.44,white
36.0,2.4,0.05,white
40.0,3.0,1.25,white
38.0,3.9,0.2,white
32.0,3.6,-0.61,white
37.0,3.3,-0.45,white
34.0,3.5,-0.28,white
48.0,3.3,0.06,white
34.0,2.9,0.5,white
37.0,2.8,-0.18,white
38.0,3.2,-0.72,white
38.0,3.5,-0.33,white
42.0,2.7,-0.81,white
39.0,3.4,0.4,white
35.0,3.0,0.1,white
38.0,3.9,0.68,white
45.0,2.7,0.25,white
39.5,3.1,-0.05,white
36.0,3.2,-1.69,white
40.0,3.8,0.29,white
24.0,2.7,-1.46,black
31.0,3.0,1.05,white
38.0,3.9,0.15,white
32.7,2.4,0.47,white
41.0,3.8,0.04,white
40.0,3.7,0.08,white
45.0,2.7,0.77,white
47.0,3.9,1.39,white
37.0,3.2,-0.23,white
40.0,3.5,-0.83,white
28.0,2.9,-1.59,black
35.0,2.9,-0.2,white
33.5,3.7,-0.2,white
40.0,3.0,-0.41,white
37.0,3.2,-0.64,white
35.0,3.3,0.63,white
37.0,3.0,1.05,white
37.0,3.4,0.19,white
36.5,2.2,-0.27,white
39.0,3.2,1.31,white
35.0,2.9,-1.13,white
40.0,3.6,-1.22,white
35.0,3.3,0.52,white
40.0,2.8,1.64,white
30.0,3.3,0.95,white
