X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,Y,A
0.0,3.2,62,0.95,47.0,904.210501,4,1.0,5,0.0,0,1
-0.1,3.4,68,0.37,38.0,782.1052440000002,3,1.0,3,0.0,1,1
-2.05,2.5,67,-1.64,22.0,439.473676,1,1.0,3,0.0,0,0
-0.45,2.6,52,-0.63,32.0,607.3684059999998,3,1.0,3,0.0,1,1
0.49,3.1,67,0.34,40.0,783.6841900000002,3,0.0,5,0.0,1,0
-0.27,2.9,67,-0.72,27.0,558.4210410000002,2,1.0,4,0.0,1,0
-0.26,3.7,68,0.66,42.0,875.2631359999998,4,1.0,5,0.0,1,1
0.35,2.9,68,0.27,37.0,716.315771,3,1.0,4,0.0,1,1
-0.24,2.4,66,-0.45,27.5,516.3157775000002,3,1.0,1,0.0,1,0
0.41,3.2,69,0.65,37.0,746.315771,2,0.0,4,0.0,1,1
0.91,3.5,61,1.19,36.0,760.526298,3,0.0,3,1.0,1,1
0.0,3.7,69,0.0,31.0,701.578933,3,0.0,3,0.0,0,1
-0.56,3.6,69,-0.06,36.0,770.526298,4,1.0,5,0.0,1,1
-0.95,3.0,67,-0.83,22.0,489.473676,3,1.0,0,1.0,1,1
0.0,3.1,69,-0.75,26.0,562.631568,3,1.0,1,0.0,0,0
-0.79,2.5,63,-1.58,39.0,707.894717,5,0.0,3,0.0,0,1
0.88,3.9,69,0.77,42.0,895.2631359999998,3,0.0,4,0.0,1,1
-0.27,3.6,67,0.11,42.0,865.2631359999998,4,1.0,5,0.0,1,1
-0.11,3.1,68,-0.81,29.5,617.8947235,4,1.0,3,1.0,1,1
0.82,3.6,68,0.96,39.0,817.894717,3,0.0,4,0.0,1,1
0.0,3.1,67,-0.91,39.0,767.894717,4,0.0,6,0.0,1,0
-1.18,3.3,68,-0.5,46.0,898.421028,4,1.0,5,0.0,1,0
-0.04,3.3,68,-0.43,35.0,724.736825,4,1.0,3,0.0,1,1
0.84,2.8,69,0.4,27.0,548.4210410000002,2,0.0,1,0.0,1,0
-1.76,2.5,64,-1.82,34.0,628.9473519999998,4,0.0,3,0.0,0,0
-0.22,3.3,69,-0.03,37.0,756.315771,3,0.0,5,0.0,1,0
0.0,2.2,67,-2.18,27.5,496.3157775,4,0.0,4,0.0,0,0
1.42,2.9,67,1.45,38.0,732.1052440000002,4,1.0,3,0.0,1,1
1.43,2.6,65,1.67,0.0,0.0,2,0.0,3,0.0,0,1
1.21,3.2,68,1.41,33.5,691.0526155,4,1.0,3,0.0,1,1
-1.53,2.3,69,0.01,36.0,640.526298,2,1.0,4,0.0,1,1
1.01,3.4,68,0.83,48.0,939.999974,5,1.0,6,0.0,1,1
0.17,2.8,67,0.15,37.0,706.315771,4,1.0,3,0.0,1,1
0.08,3.1,69,0.11,36.0,720.526298,4,1.0,3,0.0,1,1
-0.29,2.7,61,-0.15,36.0,680.526298,3,0.0,3,0.0,1,1
1.63,2.9,57,1.08,43.0,811.052609,4,1.0,5,0.0,1,1
-1.99,0.0,50,-2.42,28.0,0.0,3,1.0,4,0.0,0,0
-0.13,3.2,60,-0.37,27.0,588.4210410000002,3,1.0,3,0.0,1,1
3.21,4.0,65,2.66,48.0,999.999974,3,0.0,6,0.0,0,1
1.15,3.0,69,1.03,38.0,742.1052440000002,4,0.0,4,0.0,1,1
0.61,3.1,67,0.8,45.0,862.631555,3,1.0,5,0.0,1,1
-0.14,3.0,63,-0.21,37.0,726.315771,3,1.0,3,0.0,1,1
0.37,3.9,64,0.19,38.0,832.1052440000002,4,0.0,4,0.0,1,1
1.8,3.2,67,2.05,34.0,698.9473519999998,4,0.0,3,0.0,1,1
2.02,3.7,66,2.39,37.0,796.315771,4,0.0,2,0.0,1,1
1.15,2.8,53,1.34,39.0,737.894717,3,1.0,3,1.0,1,1
-0.44,3.4,57,-0.19,35.5,742.6315615,4,0.0,3,0.0,1,1
-1.74,2.9,69,-1.45,38.0,732.1052440000002,4,0.0,2,0.0,1,1
1.11,3.1,69,1.11,43.0,831.052609,2,1.0,4,0.0,1,1
0.59,2.9,61,1.12,48.0,889.9999740000002,4,0.0,5,0.0,0,1
0.0,3.1,69,-2.02,33.0,673.157879,4,0.0,5,0.0,0,0
-0.61,2.6,65,-0.07,41.0,749.473663,3,1.0,5,1.0,1,0
-0.15,4.0,68,-0.66,34.0,778.9473519999998,3,0.0,3,0.0,1,1
0.71,3.3,67,0.76,31.5,669.4736695,3,1.0,5,0.0,0,1
0.0,2.2,66,-1.14,33.0,583.157879,3,0.0,4,0.0,0,0
0.0,2.2,62,0.55,34.0,598.9473519999998,4,1.0,4,1.0,1,1
1.29,3.8,68,0.99,41.0,869.4736630000001,4,1.0,4,0.0,1,1
0.0,3.9,69,0.0,45.0,942.631555,4,1.0,6,0.0,1,1
1.26,3.0,69,1.08,45.0,852.631555,5,0.0,3,0.0,1,1
-0.88,3.5,68,-0.01,32.5,705.2631425,4,0.0,3,0.0,1,1
-0.37,2.9,68,0.04,38.0,732.1052440000002,4,1.0,4,0.0,1,1
0.21,3.2,69,0.77,44.0,856.842082,5,0.0,4,0.0,1,1
-1.1,2.7,53,-0.42,32.0,617.3684059999998,2,1.0,3,1.0,1,0
-0.46,2.7,65,0.39,37.0,696.315771,4,0.0,3,0.0,1,1
-0.9,3.2,66,-0.55,37.0,746.315771,3,0.0,6,0.0,1,0
-1.82,3.4,69,-1.43,35.0,734.736825,4,0.0,5,0.0,0,1
-0.95,3.4,65,-1.26,42.0,845.2631359999998,5,1.0,4,0.0,0,1
-0.85,3.2,68,-0.73,43.0,841.052609,4,1.0,4,0.0,1,0
0.45,3.0,67,0.63,36.0,710.526298,4,1.0,2,0.0,1,1
0.0,3.2,50,-4.24,30.0,635.78946,4,1.0,3,0.0,0,1
2.01,3.1,66,1.64,39.0,767.894717,3,1.0,3,0.0,1,0
2.29,3.9,53,1.89,47.0,974.210501,2,0.0,3,1.0,1,1
0.5,3.2,68,0.63,33.5,691.0526155,4,0.0,2,0.0,1,1
0.71,2.8,65,0.93,34.0,658.9473519999998,2,1.0,2,0.0,1,0
1.41,2.9,68,1.16,41.0,779.473663,4,1.0,5,0.0,1,0
-0.25,3.5,67,0.3,35.0,744.736825,2,1.0,3,0.0,0,1
1.1,3.5,65,1.07,36.0,760.526298,3,0.0,4,0.0,1,1
0.72,3.1,68,0.62,37.0,736.315771,4,0.0,3,0.0,1,1
0.41,3.6,64,0.53,35.0,754.736825,4,0.0,5,0.0,1,1
-1.53,2.6,67,-1.03,33.5,631.0526155,4,1.0,3,0.0,1,0
-1.61,3.3,64,-1.98,32.5,685.2631425,3,1.0,4,0.0,1,0
-0.28,2.9,67,0.14,22.5,487.3684125,4,1.0,3,0.0,0,1
-0.38,3.1,68,-0.86,41.0,799.473663,3,1.0,3,0.0,1,0
-0.66,2.6,65,-0.3,40.0,733.6841900000002,5,1.0,3,0.0,1,1
0.1,2.9,65,-0.32,37.0,716.315771,5,1.0,3,0.0,1,1
0.0,3.4,68,-1.41,31.5,679.4736695,4,1.0,3,0.0,0,1
2.14,4.0,69,1.83,47.0,984.210501,4,0.0,4,0.0,1,1
1.55,2.7,68,0.31,30.5,593.6841965,5,1.0,3,1.0,1,1
0.0,3.7,55,-0.61,38.0,812.1052440000002,3,1.0,5,1.0,0,1
-1.48,3.5,67,-1.09,28.5,642.1052505,3,1.0,2,0.0,1,1
-1.2,3.2,67,-1.23,44.0,856.842082,4,1.0,5,0.0,1,1
-0.81,2.7,51,-0.64,44.0,806.842082,4,0.0,4,0.0,1,1
0.0,3.1,68,-1.79,40.0,783.6841900000002,3,1.0,4,0.0,0,1
0.58,3.5,54,0.27,40.0,823.6841900000002,2,0.0,3,0.0,1,1
-0.72,3.2,69,-0.49,39.0,777.894717,4,1.0,5,0.0,0,1
1.19,3.3,68,1.01,39.0,787.894717,4,1.0,2,0.0,1,1
-0.27,3.2,69,-1.29,39.0,777.894717,3,1.0,5,1.0,1,1
1.6,2.8,67,1.72,41.5,777.3683995,5,1.0,4,0.0,1,1
0.04,3.5,69,0.2,29.0,649.999987,3,1.0,3,0.0,1,1
0.0,3.4,60,-2.36,44.0,876.842082,4,1.0,6,0.0,0,1
1.99,3.1,67,1.83,36.5,728.4210345,4,1.0,3,0.0,1,1
0.74,2.9,69,0.62,34.0,668.9473519999998,4,1.0,3,0.0,1,1
0.61,3.1,65,1.04,46.0,878.421028,4,0.0,5,0.0,1,1
-0.37,3.5,67,-0.72,42.0,855.2631359999998,4,1.0,4,0.0,1,1
-0.04,3.2,69,-0.88,44.0,856.842082,4,0.0,5,0.0,1,1
-0.35,2.4,66,-0.26,42.0,745.263136,3,0.0,5,0.0,1,1
2.99,3.5,66,2.3,0.0,0.0,4,1.0,6,0.0,0,1
0.61,4.0,70,0.22,43.0,921.052609,4,1.0,3,0.0,1,1
0.0,3.0,67,-1.23,28.0,584.210514,0,1.0,3,0.0,0,0
-1.46,2.3,68,-0.36,22.7,430.52630710000005,5,1.0,1,0.0,0,1
0.26,3.2,68,0.05,39.0,777.894717,4,1.0,3,0.0,1,1
-0.45,3.1,65,-0.38,30.0,625.78946,4,1.0,5,1.0,0,0
0.07,3.7,69,0.57,38.0,812.1052440000002,3,0.0,5,0.0,1,1
2.14,3.7,70,2.39,34.0,748.9473519999998,3,0.0,2,0.0,1,1
0.09,2.9,69,0.27,36.0,700.526298,4,0.0,3,0.0,1,1
-0.92,0.0,60,-0.67,29.5,0.0,3,0.0,4,0.0,1,0
-0.73,3.0,61,-0.82,40.0,773.6841900000002,3,0.0,3,0.0,1,0
-0.84,3.2,68,0.02,35.0,714.736825,4,0.0,3,0.0,1,1
0.0,3.7,68,0.0,41.0,859.4736630000001,3,1.0,2,0.0,1,1
-2.15,3.4,69,-1.14,41.0,829.473663,4,1.0,3,0.0,1,1
0.08,3.3,67,0.62,38.0,772.1052440000002,3,0.0,3,0.0,0,1
-0.92,3.1,63,-0.2,29.7,621.0526181,4,1.0,4,1.0,1,1
-1.58,2.6,69,-2.11,27.0,528.4210410000002,5,0.0,3,0.0,1,1
-0.53,3.1,62,-0.8,40.0,783.6841900000002,3,1.0,3,0.0,1,1
1.53,3.0,67,1.36,46.0,868.421028,4,1.0,5,0.0,1,1
0.89,3.7,58,1.14,36.0,780.526298,4,1.0,3,1.0,1,1
-0.39,3.9,63,0.09,32.0,737.3684059999998,4,1.0,4,0.0,0,1
0.46,3.9,70,-0.43,45.0,942.631555,3,0.0,5,0.0,1,0
1.57,3.2,56,1.12,46.0,888.421028,4,1.0,3,0.0,1,1
1.55,3.6,65,1.71,48.0,959.999974,4,0.0,4,0.0,1,1
-0.31,3.9,48,-1.16,37.0,816.315771,3,0.0,3,0.0,1,1
1.86,3.6,59,1.03,45.0,912.631555,2,0.0,4,0.0,1,1
-0.11,2.5,67,1.52,37.0,676.315771,3,1.0,5,0.0,1,1
1.52,3.4,64,1.61,39.0,797.894717,3,0.0,1,0.0,1,0
0.0,3.4,68,0.0,40.0,813.6841900000002,5,0.0,4,0.0,0,1
1.57,3.2,67,1.71,30.5,643.6841965,3,1.0,2,1.0,1,1
1.4,3.2,69,1.55,31.0,651.578933,4,1.0,3,0.0,1,1
-0.16,3.4,69,-0.48,47.0,924.210501,5,1.0,5,0.0,1,1
-0.55,3.4,63,-0.34,38.0,782.1052440000002,2,0.0,3,0.0,1,1
0.32,2.4,64,2.58,41.0,729.473663,4,1.0,4,1.0,1,1
0.0,3.1,69,0.39,41.0,799.473663,3,1.0,3,0.0,0,1
-0.93,3.5,67,-0.62,39.0,807.894717,2,0.0,4,0.0,1,1
-0.66,3.4,61,-0.29,36.0,750.526298,4,0.0,4,0.0,1,1
-0.99,3.1,68,-0.3,39.0,767.894717,4,1.0,5,0.0,1,1
0.25,3.4,68,0.96,31.0,671.578933,3,0.0,2,0.0,1,1
0.0,3.3,67,-0.69,44.0,866.842082,3,1.0,6,0.0,1,1
-0.38,3.4,66,-0.45,36.0,750.526298,4,1.0,4,0.0,1,1
0.0,3.4,62,0.0,42.0,845.2631359999998,3,1.0,4,0.0,0,1
-0.16,3.7,68,-0.24,37.0,796.315771,5,1.0,6,0.0,1,1
-0.82,2.3,62,-0.29,27.0,498.421041,3,1.0,1,0.0,0,0
0.0,3.5,69,1.86,37.0,776.315771,4,1.0,6,0.0,1,1
-0.27,3.7,67,-0.07,34.0,748.9473519999998,4,0.0,3,0.0,1,1
-0.28,2.8,64,-0.31,34.0,658.9473519999998,3,0.0,3,0.0,1,1
-1.65,3.7,69,-0.62,27.0,638.4210410000002,1,0.0,5,0.0,1,0
-1.41,2.8,65,-1.14,30.0,595.78946,3,0.0,5,0.0,0,0
0.0,3.7,68,0.0,48.0,969.999974,4,1.0,6,0.0,1,0
-1.06,3.4,65,-0.74,40.5,821.5789265,4,1.0,5,0.0,0,1
-0.04,3.1,67,-0.26,40.0,783.6841900000002,4,1.0,5,0.0,1,1
-0.04,3.3,69,0.01,30.0,645.78946,4,0.0,3,0.0,1,1
0.0,3.3,57,0.0,39.0,787.894717,3,1.0,5,1.0,0,1
0.0,3.5,57,0.0,42.0,855.2631359999998,3,0.0,4,0.0,0,1
0.44,3.3,56,0.63,39.0,787.894717,3,0.0,1,0.0,1,1
-0.31,2.3,68,-0.1,36.0,640.526298,2,1.0,3,0.0,1,1
0.73,3.4,68,0.85,44.0,876.842082,4,1.0,4,0.0,1,1
-1.57,3.2,67,-1.61,28.0,604.210514,4,0.0,4,0.0,1,0
-0.65,2.7,66,-0.92,34.0,648.9473519999998,4,1.0,3,0.0,1,1
1.02,3.5,68,0.72,40.0,823.6841900000002,4,0.0,3,0.0,1,1
1.72,2.4,66,1.67,41.5,737.3683995,4,1.0,3,0.0,1,1
1.01,3.4,68,-0.11,35.3,739.4736669,3,0.0,3,0.0,1,1
1.8,3.4,68,2.11,32.5,695.2631425,3,1.0,3,0.0,1,0
1.02,3.0,64,0.9,36.0,710.526298,4,1.0,2,1.0,1,1
0.42,3.2,68,-0.29,40.0,793.6841900000002,4,1.0,3,1.0,1,1
0.0,2.9,52,-2.19,24.0,511.052622,1,0.0,2,1.0,0,0
0.76,3.9,64,0.36,40.0,863.6841900000002,3,1.0,4,0.0,1,1
0.0,3.6,68,-1.31,27.0,628.4210410000002,4,1.0,3,0.0,0,1
1.06,3.2,69,-0.04,31.0,651.578933,2,0.0,2,0.0,1,1
-0.33,3.0,56,-0.99,37.0,726.315771,3,1.0,4,0.0,1,1
1.91,3.0,66,1.57,41.0,789.473663,4,1.0,4,0.0,1,1
0.0,3.8,70,0.31,47.0,964.210501,4,1.0,5,0.0,0,1
-0.75,3.3,68,-0.6,39.0,787.894717,4,1.0,4,0.0,1,1
-0.03,3.2,69,-0.01,39.0,777.894717,3,1.0,4,0.0,1,1
-1.21,3.7,69,-0.8,31.0,701.578933,4,0.0,3,0.0,1,0
0.0,3.2,68,0.16,38.0,762.1052440000002,3,1.0,0,0.0,0,1
-2.13,3.0,68,-1.62,23.7,516.3157801,3,0.0,2,0.0,0,0
0.0,2.7,57,-3.19,30.0,585.78946,3,1.0,5,0.0,0,0
-0.88,3.7,70,-1.58,39.0,827.894717,3,0.0,3,0.0,1,1
1.51,3.2,69,1.87,35.5,722.6315615,2,1.0,2,0.0,1,1
0.0,3.1,60,0.0,39.0,767.894717,4,1.0,4,0.0,0,1
-0.96,3.0,70,-1.81,32.0,647.3684059999998,4,0.0,4,0.0,0,0
-0.16,3.1,69,-0.05,41.0,799.473663,4,1.0,3,0.0,1,1
1.24,3.4,66,-0.06,32.0,687.3684059999998,3,0.0,3,1.0,1,1
-0.45,3.1,64,-0.24,32.0,657.3684059999998,3,1.0,3,0.0,1,1
-0.26,3.3,69,-0.32,32.0,677.3684059999998,4,0.0,3,0.0,1,1
-0.71,3.9,68,-0.38,43.0,911.052609,4,0.0,5,0.0,1,1
-2.11,3.1,68,-1.34,24.0,531.0526219999998,3,0.0,4,0.0,0,0
0.0,2.9,66,-1.38,36.0,700.526298,4,1.0,3,0.0,0,1
-1.37,3.4,59,-1.39,36.0,750.526298,2,0.0,4,0.0,0,1
1.7,3.5,69,1.49,38.0,792.1052440000002,4,0.0,4,0.0,1,1
0.24,3.4,69,0.54,40.0,813.6841900000002,4,0.0,3,0.0,1,1
-0.57,2.8,67,0.13,41.0,769.473663,3,1.0,3,0.0,1,1
-0.1,2.6,67,0.65,26.5,520.5263045,3,1.0,2,1.0,1,1
1.62,3.1,66,1.88,34.5,696.8420884999998,4,1.0,4,0.0,1,1
-0.1,3.9,69,0.62,47.0,974.210501,4,1.0,6,0.0,1,1
-0.43,2.4,64,0.02,43.0,761.052609,3,0.0,5,1.0,0,1
-0.34,2.8,69,0.27,35.0,674.736825,2,1.0,3,0.0,1,1
0.89,0.0,46,0.74,34.0,0.0,2,1.0,3,0.0,1,0
0.21,3.9,69,0.16,42.0,895.2631359999998,4,0.0,6,0.0,1,1
0.0,3.7,68,1.17,47.0,954.210501,5,0.0,6,0.0,1,1
-0.28,3.1,69,-0.24,36.0,720.526298,4,0.0,4,0.0,1,1
-1.56,3.1,65,-1.43,30.0,625.78946,4,1.0,4,0.0,0,1
0.0,2.7,66,-2.45,28.0,554.210514,4,1.0,3,1.0,0,0
1.7,2.7,67,1.22,39.0,727.894717,4,0.0,4,0.0,1,1
-0.02,3.0,67,-0.29,35.0,694.736825,3,0.0,3,0.0,1,1
-1.53,2.1,51,-0.05,25.0,446.842095,3,1.0,3,1.0,0,1
0.28,3.6,69,0.03,35.0,754.736825,4,0.0,3,0.0,1,0
0.0,2.6,68,-1.08,24.0,481.052622,4,0.0,0,1.0,0,1
0.5,3.8,54,0.22,37.0,806.315771,1,0.0,3,1.0,1,0
-0.55,2.8,68,-0.81,42.0,785.263136,4,1.0,4,0.0,1,1
-0.26,3.5,70,-0.67,40.0,823.6841900000002,2,0.0,4,0.0,1,1
-0.99,3.6,62,-0.87,24.0,581.0526219999998,3,1.0,2,1.0,0,1
-0.63,3.7,70,-0.73,39.0,827.894717,5,0.0,3,0.0,1,1
0.0,2.9,68,-1.82,39.0,747.894717,4,1.0,3,0.0,0,1
-1.25,3.7,68,-1.21,37.0,796.315771,5,0.0,4,0.0,1,0
1.32,3.0,69,0.98,31.0,631.578933,4,1.0,4,0.0,1,1
-0.78,3.6,69,-1.35,28.0,644.210514,3,0.0,3,0.0,0,1
0.25,3.6,69,0.49,33.0,723.157879,3,0.0,3,0.0,1,1
0.32,3.6,67,0.14,48.0,959.999974,3,0.0,5,0.0,1,1
0.0,3.7,69,0.0,27.5,646.3157775000002,4,0.0,1,0.0,1,1
0.34,3.6,67,0.25,34.0,738.9473519999998,3,1.0,4,1.0,1,1
0.09,3.5,69,0.13,37.0,776.315771,3,0.0,3,0.0,1,1
0.34,3.5,65,1.11,35.0,744.736825,2,0.0,3,0.0,1,1
0.65,2.9,66,1.3,41.0,779.473663,3,1.0,4,0.0,1,1
-0.89,2.9,64,-1.16,30.0,605.78946,1,0.0,4,0.0,1,0
-0.21,2.8,67,-0.03,34.0,658.9473519999998,4,1.0,2,0.0,1,1
0.43,3.6,68,0.35,40.0,833.6841900000002,3,1.0,5,0.0,1,1
-0.23,3.2,63,-0.37,48.0,919.999974,4,1.0,5,0.0,1,1
1.01,3.8,69,0.93,40.0,853.6841900000002,4,0.0,3,0.0,1,1
-1.23,3.2,68,-1.51,30.0,635.78946,5,0.0,6,0.0,1,0
0.0,3.1,69,-1.85,25.0,546.842095,3,0.0,2,0.0,0,0
0.6,3.6,69,0.0,33.0,723.157879,4,1.0,3,0.0,1,1
0.54,3.6,69,0.31,37.0,786.315771,4,1.0,4,0.0,1,1
0.14,0.0,69,0.42,36.0,0.0,2,0.0,5,0.0,1,1
1.96,3.8,63,1.78,48.0,979.999974,3,0.0,4,0.0,1,1
0.2,3.7,68,0.7,36.0,780.526298,4,0.0,3,0.0,1,1
-0.93,3.0,69,-0.92,34.0,678.9473519999998,4,0.0,3,0.0,1,1
-0.57,3.9,62,-0.66,31.0,721.578933,2,1.0,4,0.0,1,1
-1.2,2.6,52,-0.46,37.0,686.315771,2,0.0,2,0.0,1,1
2.15,3.5,56,2.15,41.0,839.4736630000001,3,0.0,3,1.0,1,1
-0.36,2.5,59,-0.07,31.0,581.578933,3,1.0,4,0.0,1,0
-0.67,3.1,66,-0.24,33.0,673.157879,5,1.0,3,0.0,1,1
-0.86,2.5,68,-0.58,27.0,518.4210410000002,3,1.0,1,0.0,0,0
1.83,3.5,53,2.39,0.0,0.0,4,1.0,5,0.0,1,1
0.87,3.5,68,0.0,37.0,776.315771,4,0.0,3,0.0,1,1
1.79,3.9,55,1.31,31.0,721.578933,3,0.0,5,1.0,1,1
0.3,3.5,69,-0.9,34.0,728.9473519999998,3,0.0,4,0.0,1,1
0.46,2.5,68,0.28,40.0,723.6841900000002,4,1.0,2,0.0,1,1
-0.66,3.2,63,-0.66,43.0,841.052609,4,1.0,5,1.0,1,1
-1.79,2.7,67,-1.18,33.0,633.157879,3,1.0,1,0.0,0,0
-0.69,3.0,68,-0.17,33.0,663.157879,4,1.0,3,1.0,1,1
0.51,3.7,68,0.75,48.0,969.999974,5,1.0,5,0.0,1,1
-1.12,3.7,68,-0.61,37.0,796.315771,3,1.0,3,0.0,1,1
0.91,3.9,57,1.07,42.0,895.2631359999998,4,1.0,6,0.0,1,1
-1.12,2.4,67,-0.64,25.5,484.73683150000005,2,0.0,0,1.0,0,1
0.0,2.7,61,0.0,34.0,648.9473519999998,4,1.0,6,0.0,1,1
-0.38,3.6,69,0.14,44.0,896.842082,5,1.0,5,0.0,1,1
1.27,3.3,69,1.12,33.0,693.157879,4,1.0,4,0.0,0,1
-0.42,2.0,65,-0.68,31.5,539.4736695,2,1.0,1,0.0,1,0
1.14,3.2,68,1.03,44.0,856.842082,5,1.0,6,0.0,1,1
0.79,3.3,65,0.53,35.0,724.736825,3,1.0,4,0.0,1,1
0.0,3.1,69,-1.47,38.0,752.1052440000002,4,0.0,6,0.0,1,0
-0.64,3.4,69,-1.23,33.0,703.157879,4,1.0,5,0.0,1,1
-0.42,3.5,69,-1.01,42.0,855.2631359999998,4,0.0,5,0.0,1,1
-0.03,3.8,68,1.79,36.0,790.526298,3,0.0,5,0.0,1,1
-1.06,2.9,65,-1.17,34.0,668.9473519999998,2,1.0,3,0.0,1,1
1.61,3.7,68,1.22,42.0,875.2631359999998,4,0.0,4,0.0,1,1
0.0,2.9,60,0.0,33.0,653.157879,3,1.0,3,0.0,0,1
1.61,3.8,47,1.41,36.0,790.526298,2,0.0,4,0.0,1,1
0.0,3.7,47,-2.36,36.0,780.526298,2,1.0,3,0.0,0,1
0.0,3.6,68,0.0,33.5,731.0526155,3,0.0,3,0.0,0,1
0.0,3.1,65,-1.85,33.0,673.157879,3,1.0,2,0.0,0,1
0.54,3.4,67,1.05,45.0,892.631555,4,1.0,4,0.0,1,1
0.61,3.0,70,0.76,33.0,663.157879,3,1.0,3,0.0,1,1
1.29,2.9,54,0.81,41.0,779.473663,4,0.0,3,0.0,1,1
-1.38,3.2,67,-0.02,29.5,627.8947235,1,0.0,3,0.0,0,0
-0.72,3.0,69,-0.54,36.0,710.526298,3,0.0,5,0.0,1,0
1.38,3.5,69,1.56,41.0,839.4736630000001,0,0.0,5,0.0,1,1
0.0,3.7,67,0.0,37.0,796.315771,4,1.0,4,0.0,1,1
-0.42,2.9,64,-0.57,41.0,779.473663,4,1.0,4,0.0,1,1
0.0,3.4,69,0.69,37.0,766.315771,3,0.0,5,0.0,1,1
0.0,3.3,54,1.36,34.0,708.9473519999998,3,1.0,4,1.0,0,1
-0.03,3.6,68,-0.57,41.0,849.4736630000001,3,1.0,4,0.0,1,1
0.45,3.4,69,1.02,41.0,829.473663,3,0.0,4,0.0,1,1
1.26,3.6,67,0.99,0.0,0.0,3,0.0,4,0.0,1,1
0.0,3.6,68,0.79,48.0,959.999974,2,1.0,5,0.0,0,1
-0.91,3.7,61,-1.37,33.0,733.157879,2,0.0,5,0.0,0,0
-0.79,3.6,49,-0.11,42.0,865.2631359999998,3,0.0,4,0.0,1,1
-0.48,3.3,60,-1.31,31.0,661.578933,3,1.0,5,1.0,1,1
1.1,2.9,58,1.39,39.0,747.894717,4,0.0,0,0.0,1,1
0.0,3.7,68,0.77,42.0,875.2631359999998,4,1.0,6,0.0,1,1
-2.25,3.6,66,-2.13,42.0,865.2631359999998,4,1.0,5,0.0,1,1
1.59,3.7,68,1.77,48.0,969.999974,4,1.0,6,0.0,1,1
0.0,3.8,68,-1.12,35.0,774.736825,4,1.0,3,0.0,0,1
0.0,3.5,66,0.0,40.0,823.6841900000002,4,1.0,6,0.0,1,1
-0.26,2.4,58,0.09,44.0,776.842082,4,1.0,5,0.0,1,1
-0.72,3.2,67,-1.14,32.0,667.3684059999998,4,1.0,4,0.0,0,1
0.03,3.5,68,-0.05,30.0,665.78946,4,0.0,3,0.0,1,1
1.26,3.9,66,1.5,43.0,911.052609,4,0.0,6,0.0,0,0
2.11,3.7,65,1.86,38.0,812.1052440000002,4,1.0,4,0.0,1,1
1.02,3.7,66,0.7,43.0,891.052609,4,0.0,5,0.0,1,1
-0.67,3.3,69,-0.02,48.0,929.999974,4,1.0,5,0.0,1,1
0.5,3.0,67,1.07,42.0,805.263136,4,1.0,4,0.0,1,1
-0.42,3.7,69,-0.52,36.0,780.526298,4,0.0,3,0.0,1,1
-0.29,3.5,69,-0.2,41.0,839.4736630000001,3,0.0,4,0.0,1,1
-0.22,3.3,68,-0.12,29.0,629.999987,4,0.0,3,0.0,1,1
-2.22,2.8,63,-1.84,24.0,501.052622,4,1.0,4,0.0,0,0
-0.57,3.0,57,0.56,32.0,647.3684059999998,3,0.0,2,1.0,0,1
0.0,3.5,64,1.29,45.0,902.631555,3,1.0,6,0.0,1,0
-0.1,3.5,68,-0.24,42.0,855.2631359999998,4,0.0,5,0.0,1,1
0.78,3.9,67,0.37,36.0,800.526298,3,1.0,5,0.0,0,1
0.0,3.5,55,1.36,33.0,713.157879,4,0.0,4,1.0,0,1
-1.17,3.6,66,-0.95,42.0,865.2631359999998,5,0.0,5,0.0,1,1
-0.74,3.0,68,-1.13,37.5,734.2105075000002,0,1.0,5,0.0,1,1
-0.41,3.1,69,0.16,35.0,704.736825,4,1.0,3,0.0,1,1
0.38,3.4,50,0.08,23.0,545.263149,1,0.0,1,0.0,0,1
-0.64,3.1,69,-0.82,42.0,815.263136,4,1.0,5,0.0,1,1
0.31,3.5,69,0.63,38.0,792.1052440000002,4,0.0,4,0.0,1,1
-0.01,3.3,68,-0.56,39.0,787.894717,5,1.0,5,0.0,1,1
-0.72,3.2,68,-0.33,30.0,635.78946,5,0.0,3,0.0,1,1
0.0,3.7,70,1.06,41.0,859.4736630000001,4,1.0,6,0.0,1,0
2.3,3.3,59,2.21,43.0,851.052609,2,1.0,4,0.0,1,1
-0.49,3.5,64,0.22,33.0,713.157879,1,1.0,2,0.0,0,1
0.0,3.3,69,0.61,33.0,693.157879,3,0.0,3,0.0,1,1
1.27,3.8,68,1.2,48.0,979.999974,4,0.0,3,0.0,1,1
0.74,2.3,65,0.45,41.0,719.473663,3,1.0,5,0.0,1,1
-0.49,4.0,55,-0.19,40.0,873.6841900000002,3,0.0,6,0.0,1,1
-1.28,2.5,66,-1.01,35.0,644.736825,4,0.0,5,0.0,1,0
0.2,3.4,64,0.58,35.0,734.736825,3,1.0,3,0.0,1,1
-1.85,3.1,65,-0.65,34.0,688.9473519999998,2,1.0,3,1.0,0,0
-0.57,3.6,68,-0.42,41.0,849.4736630000001,4,0.0,5,0.0,1,1
0.3,2.9,64,0.64,32.0,637.3684059999998,4,0.0,4,0.0,1,1
0.92,3.6,70,0.86,43.0,881.052609,5,0.0,6,0.0,1,0
